"k","yp_id","nara_comp_raw_f9","nara_acc_raw_f9","read_word_raw_f9","read_nonw_raw_f9","wold_comp_raw_f8","age_m_f8","age_m_f9","yp_no"
"1","ALSPAC2209",32,72,9,9,10,101,121,2209
"1","ALSPAC2210",23,69,8,7,8,102,122,2210
"1","ALSPAC2211",31,71,8,7,12,103,123,2211
"2","ALSPAC2212",11,52,7,5,4,107,125,2212
"3","ALSPAC2213",18,77,7,8,NA,101,118,2213
"1","ALSPAC2214",31,68,8,7,14,109,119,2214
"1","ALSPAC2215",41,85,9,9,8,106,120,2215
"1","ALSPAC2216",38,82,9,7,5,104,112,2216
"3","ALSPAC2217",25,74,5,6,6,105,123,2217
"3","ALSPAC2218",22,82,9,8,7,111,117,2218
"1","ALSPAC2219",31,82,10,9,11,103,112,2219
"1","ALSPAC2220",22,70,8,8,5,95,122,2220
"3","ALSPAC2221",15,70,6,4,7,104,118,2221
"3","ALSPAC2222",20,72,6,7,8,103,121,2222
"2","ALSPAC2223",0,27,3,3,3,104,117,2223
"2","ALSPAC2224",10,49,6,4,2,106,113,2224
"3","ALSPAC2225",13,50,2,0,NA,92,119,2225
"1","ALSPAC2226",32,75,8,8,12,107,120,2226
"1","ALSPAC2227",40,84,8,6,12,102,116,2227
"1","ALSPAC2228",36,80,9,8,13,98,118,2228
"1","ALSPAC2229",43,80,9,7,10,98,116,2229
"3","ALSPAC2230",17,62,5,4,3,100,113,2230
"1","ALSPAC2231",32,78,10,9,8,95,123,2231
"2","ALSPAC2232",14,27,2,3,5,103,120,2232
"3","ALSPAC2233",27,69,5,3,11,101,120,2233
"1","ALSPAC2234",14,69,7,6,9,98,119,2234
"1","ALSPAC2235",23,73,9,7,8,98,128,2235
"1","ALSPAC2236",23,72,8,8,NA,96,117,2236
"1","ALSPAC2237",57,82,9,8,15,103,125,2237
"1","ALSPAC2238",37,74,9,8,14,107,125,2238
"2","ALSPAC2239",11,30,5,5,NA,102,114,2239
"3","ALSPAC2240",24,82,7,5,7,100,114,2240
"3","ALSPAC2241",22,79,8,7,6,104,117,2241
"3","ALSPAC2242",22,79,9,6,7,102,123,2242
"1","ALSPAC2243",49,87,10,7,12,103,119,2243
"2","ALSPAC2244",11,35,3,5,4,107,118,2244
"3","ALSPAC2245",19,84,11,8,5,102,114,2245
"2","ALSPAC2246",4,41,3,-1,-1,100,119,2246
"1","ALSPAC2247",35,74,8,8,10,105,122,2247
"2","ALSPAC2248",11,52,7,4,-3,100,124,2248
"1","ALSPAC2249",38,76,9,9,14,111,125,2249
"3","ALSPAC2250",21,63,7,5,8,98,121,2250
"1","ALSPAC2251",43,80,11,9,12,98,126,2251
"1","ALSPAC2252",43,74,8,8,13,100,117,2252
"1","ALSPAC2253",25,79,9,8,5,98,119,2253
"3","ALSPAC2254",16,51,6,4,6,108,122,2254
"2","ALSPAC2255",11,55,6,7,5,94,123,2255
"3","ALSPAC2256",34,80,9,6,14,98,121,2256
"1","ALSPAC2257",43,75,9,9,NA,96,115,2257
"1","ALSPAC2258",35,73,9,9,11,102,122,2258
"2","ALSPAC2259",12,42,4,4,NA,111,117,2259
"3","ALSPAC2260",19,80,7,6,5,98,117,2260
"1","ALSPAC2261",35,68,8,8,15,110,120,2261
"1","ALSPAC2262",27,77,10,9,8,102,121,2262
"2","ALSPAC2263",15,46,4,6,5,100,117,2263
"1","ALSPAC2264",30,75,9,8,7,96,120,2264
"3","ALSPAC2265",25,74,9,5,13,101,123,2265
"1","ALSPAC2266",11,69,8,7,8,103,118,2266
"1","ALSPAC2267",50,71,9,9,15,109,117,2267
"1","ALSPAC2268",37,80,10,9,11,110,119,2268
"2","ALSPAC2269",14,32,5,3,6,109,120,2269
"3","ALSPAC2270",25,68,4,5,9,111,117,2270
"1","ALSPAC2271",33,72,9,8,12,106,117,2271
"3","ALSPAC2272",12,66,8,7,6,103,122,2272
"3","ALSPAC2273",24,87,9,9,2,105,116,2273
"1","ALSPAC2274",48,82,11,10,14,107,117,2274
"1","ALSPAC2275",51,74,9,8,12,100,118,2275
"3","ALSPAC2276",12,72,6,5,3,105,119,2276
"1","ALSPAC2277",47,64,7,7,18,100,123,2277
"3","ALSPAC2278",32,76,7,5,10,108,116,2278
"1","ALSPAC2279",42,77,10,9,12,102,121,2279
"1","ALSPAC2280",42,83,10,10,9,99,116,2280
"1","ALSPAC2281",46,78,11,9,17,111,124,2281
"1","ALSPAC2282",31,88,11,12,11,97,118,2282
"1","ALSPAC2283",43,84,9,8,14,104,125,2283
"2","ALSPAC2284",14,35,4,3,7,103,117,2284
"3","ALSPAC2285",16,62,3,2,NA,101,125,2285
"1","ALSPAC2286",25,68,7,8,11,101,117,2286
"1","ALSPAC2287",38,73,10,10,10,104,120,2287
"3","ALSPAC2288",18,70,5,4,5,95,115,2288
"1","ALSPAC2289",25,78,8,7,12,104,125,2289
"3","ALSPAC2290",33,90,10,7,6,103,121,2290
"2","ALSPAC2291",20,51,5,3,3,100,120,2291
"3","ALSPAC2292",22,80,9,NA,3,104,119,2292
"2","ALSPAC2293",6,23,2,3,3,110,122,2293
"3","ALSPAC2294",22,65,6,6,8,97,121,2294
"2","ALSPAC2295",11,47,5,4,2,101,119,2295
"1","ALSPAC2296",43,86,10,10,15,100,119,2296
"1","ALSPAC2297",39,78,9,8,14,112,119,2297
"1","ALSPAC2298",36,81,8,8,8,99,112,2298
"2","ALSPAC2299",19,48,5,3,9,105,114,2299
"1","ALSPAC2300",28,80,10,9,8,99,117,2300
"1","ALSPAC2301",46,74,9,8,14,105,114,2301
"2","ALSPAC2302",10,42,10,5,6,107,117,2302
"1","ALSPAC2303",32,71,9,9,6,104,123,2303
"1","ALSPAC2304",23,72,9,8,3,100,121,2304
"1","ALSPAC2305",21,65,8,8,5,104,116,2305
"3","ALSPAC2306",17,61,7,7,5,104,126,2306
"3","ALSPAC2307",30,89,10,9,5,104,118,2307
"3","ALSPAC2308",21,73,8,9,7,104,127,2308
"2","ALSPAC2309",24,48,7,2,10,99,120,2309
"3","ALSPAC2310",27,78,11,8,7,102,123,2310
"3","ALSPAC2311",24,73,8,7,11,108,115,2311
"3","ALSPAC2312",24,86,9,8,7,106,116,2312
"1","ALSPAC2313",39,67,9,8,8,107,125,2313
"3","ALSPAC2314",12,74,5,6,2,97,118,2314
"2","ALSPAC2315",9,27,5,-1,1,109,112,2315
"1","ALSPAC2316",41,72,9,7,12,102,113,2316
"3","ALSPAC2317",26,93,8,8,10,102,114,2317
"1","ALSPAC2318",45,78,9,9,14,101,118,2318
"3","ALSPAC2319",17,73,7,7,3,105,113,2319
"1","ALSPAC2320",24,73,8,6,6,98,115,2320
"3","ALSPAC2321",22,53,8,8,2,111,118,2321
"1","ALSPAC2322",38,80,10,9,13,109,122,2322
"3","ALSPAC2323",11,63,6,5,4,99,115,2323
"2","ALSPAC2324",14,45,6,3,8,109,122,2324
"1","ALSPAC2325",26,72,11,9,12,110,117,2325
"3","ALSPAC2326",24,80,9,5,10,104,118,2326
"1","ALSPAC2327",21,70,9,9,12,102,116,2327
"1","ALSPAC2328",38,83,10,10,11,101,115,2328
"2","ALSPAC2329",6,42,7,5,3,110,111,2329
"1","ALSPAC2330",47,78,9,7,13,97,118,2330
"3","ALSPAC2331",17,79,5,1,3,103,120,2331
"3","ALSPAC2332",20,71,6,6,5,105,119,2332
"3","ALSPAC2333",29,68,7,6,9,106,121,2333
"1","ALSPAC2334",29,73,10,8,NA,103,122,2334
"1","ALSPAC2335",45,84,10,9,12,104,113,2335
"2","ALSPAC2336",-2,12,1,1,2,106,121,2336
"1","ALSPAC2337",24,65,8,7,9,100,120,2337
"3","ALSPAC2338",34,70,10,7,9,104,120,2338
"1","ALSPAC2339",27,66,9,8,9,101,121,2339
"1","ALSPAC2340",21,67,10,8,8,107,118,2340
"1","ALSPAC2341",45,68,7,8,14,102,119,2341
"3","ALSPAC2342",24,80,8,5,NA,105,124,2342
"3","ALSPAC2343",23,81,11,7,9,108,119,2343
"1","ALSPAC2344",48,87,10,9,12,103,118,2344
"1","ALSPAC2345",31,82,NA,8,14,107,114,2345
"2","ALSPAC2346",13,35,2,5,8,108,116,2346
"1","ALSPAC2347",33,80,9,8,7,98,118,2347
"2","ALSPAC2348",8,30,2,2,3,102,117,2348
"1","ALSPAC2349",44,80,10,9,11,110,121,2349
"3","ALSPAC2350",26,91,10,7,8,107,123,2350
"2","ALSPAC2351",18,68,6,5,9,104,118,2351
"1","ALSPAC2352",33,78,9,8,12,109,108,2352
"2","ALSPAC2353",16,34,4,3,9,105,116,2353
"1","ALSPAC2354",57,83,10,10,16,104,122,2354
"1","ALSPAC2355",32,77,7,6,14,101,118,2355
"3","ALSPAC2356",10,60,5,4,4,106,121,2356
"1","ALSPAC2357",37,81,10,9,11,98,110,2357
"2","ALSPAC2358",7,22,3,2,4,108,122,2358
"3","ALSPAC2359",26,64,6,6,7,107,125,2359
"1","ALSPAC2360",36,81,9,9,12,100,123,2360
"3","ALSPAC2361",20,66,5,4,6,99,117,2361
"1","ALSPAC2362",18,72,9,8,10,99,127,2362
"2","ALSPAC2363",11,36,5,5,6,107,118,2363
"1","ALSPAC2364",30,68,8,8,9,104,124,2364
"3","ALSPAC2365",17,67,7,7,4,101,121,2365
"3","ALSPAC2366",19,77,9,7,3,106,124,2366
"1","ALSPAC2367",37,82,9,8,11,104,114,2367
"1","ALSPAC2368",20,71,8,7,NA,101,117,2368
"1","ALSPAC2369",50,70,9,8,13,104,123,2369
"2","ALSPAC2370",5,32,2,3,4,102,122,2370
"3","ALSPAC2371",28,86,9,5,10,106,120,2371
"1","ALSPAC2372",21,69,7,6,6,95,120,2372
"1","ALSPAC2373",42,74,8,7,11,102,126,2373
"1","ALSPAC2374",40,78,10,8,16,99,128,2374
"2","ALSPAC2375",17,50,4,1,4,102,121,2375
"3","ALSPAC2376",28,59,7,7,10,105,123,2376
"2","ALSPAC2377",13,29,5,5,8,103,125,2377
"3","ALSPAC2378",20,68,8,6,6,107,120,2378
"1","ALSPAC2379",34,76,8,7,11,108,113,2379
"1","ALSPAC2380",12,68,8,7,8,104,112,2380
"1","ALSPAC2381",43,80,10,9,17,105,118,2381
"1","ALSPAC2382",21,77,9,9,6,107,112,2382
"1","ALSPAC2383",29,71,8,7,10,101,120,2383
"1","ALSPAC2384",37,67,8,6,14,97,118,2384
"1","ALSPAC2385",29,72,9,8,NA,100,119,2385
"3","ALSPAC2386",17,64,4,2,5,97,117,2386
"1","ALSPAC2387",24,68,8,6,9,104,121,2387
"1","ALSPAC2388",33,81,8,7,12,108,112,2388
"1","ALSPAC2389",36,71,8,8,15,107,110,2389
"1","ALSPAC2390",52,81,9,7,11,105,121,2390
"1","ALSPAC2391",47,70,8,8,17,104,121,2391
"1","ALSPAC2392",28,84,8,7,9,102,113,2392
"1","ALSPAC2393",36,80,9,8,11,99,116,2393
"1","ALSPAC2394",22,70,8,8,11,99,122,2394
"3","ALSPAC2395",20,60,9,7,4,107,121,2395
"1","ALSPAC2396",42,77,10,8,11,104,116,2396
"1","ALSPAC2397",48,77,9,8,12,102,127,2397
"1","ALSPAC2398",39,73,10,8,12,107,127,2398
"1","ALSPAC2399",35,75,9,9,11,104,119,2399
"3","ALSPAC2400",25,84,9,6,7,101,114,2400
"2","ALSPAC2401",12,32,5,3,7,105,125,2401
"1","ALSPAC2402",26,83,9,8,12,103,116,2402
"1","ALSPAC2403",33,75,10,8,9,98,124,2403
"2","ALSPAC2404",2,27,3,1,3,106,114,2404
"1","ALSPAC2405",29,76,7,7,11,106,117,2405
"1","ALSPAC2406",35,71,9,8,11,110,122,2406
"1","ALSPAC2407",17,64,7,7,1,100,117,2407
"2","ALSPAC2408",5,26,2,4,4,100,119,2408
"1","ALSPAC2409",46,79,9,7,13,107,115,2409
"1","ALSPAC2410",31,72,7,7,11,104,112,2410
"3","ALSPAC2411",16,60,5,5,0,102,120,2411
"3","ALSPAC2412",17,72,8,8,5,113,118,2412
"1","ALSPAC2413",21,69,9,7,2,106,123,2413
"2","ALSPAC2414",12,38,4,1,8,99,122,2414
"1","ALSPAC2415",46,82,10,8,15,110,119,2415
"1","ALSPAC2416",29,72,9,7,12,99,116,2416
"3","ALSPAC2417",23,69,8,NA,7,95,113,2417
"2","ALSPAC2418",14,40,7,4,7,96,118,2418
"3","ALSPAC2419",8,70,6,6,3,99,117,2419
"1","ALSPAC2420",28,64,8,8,9,107,116,2420
"2","ALSPAC2421",8,35,4,2,7,101,114,2421
"3","ALSPAC2422",19,69,7,5,NA,107,119,2422
"1","ALSPAC2423",15,74,10,9,8,104,125,2423
"1","ALSPAC2424",40,69,9,8,9,102,115,2424
"1","ALSPAC2425",47,87,11,10,11,95,124,2425
"1","ALSPAC2426",27,74,10,9,11,101,120,2426
"3","ALSPAC2427",12,56,6,5,1,102,121,2427
"3","ALSPAC2428",27,62,8,6,9,109,125,2428
"1","ALSPAC2429",40,80,9,8,NA,99,115,2429
"1","ALSPAC2430",39,80,11,9,10,101,119,2430
"1","ALSPAC2431",25,69,9,6,NA,99,113,2431
"3","ALSPAC2432",28,68,7,4,12,104,122,2432
"1","ALSPAC2433",56,80,10,9,15,108,119,2433
"1","ALSPAC2434",15,78,10,9,8,105,123,2434
"3","ALSPAC2435",19,80,10,8,7,109,117,2435
"1","ALSPAC2436",40,79,NA,8,13,101,115,2436
"1","ALSPAC2437",51,77,10,8,12,112,125,2437
"1","ALSPAC2438",31,76,9,8,NA,96,116,2438
"1","ALSPAC2439",40,83,9,9,4,106,118,2439
"3","ALSPAC2440",23,68,8,7,7,106,117,2440
"3","ALSPAC2441",13,60,4,3,7,108,116,2441
"1","ALSPAC2442",9,75,10,9,5,95,117,2442
"2","ALSPAC2443",17,53,5,6,11,112,120,2443
"2","ALSPAC2444",16,24,5,4,11,100,118,2444
"1","ALSPAC2445",37,80,10,8,12,102,118,2445
"1","ALSPAC2446",37,74,9,7,8,101,127,2446
"1","ALSPAC2447",43,79,10,9,10,104,115,2447
"3","ALSPAC2448",21,66,8,8,7,101,122,2448
"3","ALSPAC2449",10,56,8,6,2,105,117,2449
"2","ALSPAC2450",17,47,6,3,NA,108,121,2450
"2","ALSPAC2451",10,30,6,4,7,107,125,2451
"1","ALSPAC2452",49,80,9,8,12,99,122,2452
"1","ALSPAC2453",40,79,10,8,10,101,127,2453
"1","ALSPAC2454",27,69,8,7,8,106,123,2454
"1","ALSPAC2455",18,76,8,8,9,106,113,2455
"1","ALSPAC2456",33,82,11,9,12,97,112,2456
"3","ALSPAC2457",24,62,5,3,8,100,117,2457
"3","ALSPAC2458",25,80,8,9,9,113,120,2458
"1","ALSPAC2459",35,85,9,9,11,101,115,2459
"1","ALSPAC2460",49,76,10,9,14,104,121,2460
"1","ALSPAC2461",31,74,9,8,10,106,119,2461
"2","ALSPAC2462",12,27,4,3,6,105,119,2462
"1","ALSPAC2463",22,76,8,8,5,104,115,2463
"1","ALSPAC2464",44,86,11,10,9,99,119,2464
"1","ALSPAC2465",31,82,9,8,4,100,123,2465
"3","ALSPAC2466",13,60,6,4,3,102,127,2466
"3","ALSPAC2467",18,63,6,5,7,106,118,2467
"2","ALSPAC2468",4,45,4,-1,0,109,115,2468
"1","ALSPAC2469",20,71,9,9,7,93,118,2469
"1","ALSPAC2470",51,78,11,10,16,100,122,2470
"1","ALSPAC2471",33,72,8,8,11,102,119,2471
"1","ALSPAC2472",38,83,10,9,10,102,119,2472
"3","ALSPAC2473",21,82,11,7,9,107,113,2473
"1","ALSPAC2474",38,77,10,8,17,100,122,2474
"1","ALSPAC2475",22,73,9,7,11,110,114,2475
"1","ALSPAC2476",51,77,11,10,11,102,122,2476
"1","ALSPAC2477",44,79,8,8,13,103,114,2477
"1","ALSPAC2478",38,69,10,9,13,99,121,2478
"1","ALSPAC2479",32,74,9,8,11,101,121,2479
"1","ALSPAC2480",41,83,9,9,11,107,119,2480
"3","ALSPAC2481",18,81,7,6,6,107,119,2481
"3","ALSPAC2482",24,70,8,6,12,103,121,2482
"1","ALSPAC2483",28,66,8,8,12,109,124,2483
"1","ALSPAC2484",38,72,9,8,12,107,120,2484
"3","ALSPAC2485",19,71,5,NA,4,104,126,2485
"1","ALSPAC2486",34,80,9,8,11,107,108,2486
"1","ALSPAC2487",49,74,9,8,16,107,120,2487
"1","ALSPAC2488",24,74,8,8,7,100,120,2488
"3","ALSPAC2489",26,73,8,7,10,101,118,2489
"3","ALSPAC2490",26,79,9,7,8,102,123,2490
"1","ALSPAC2491",29,73,8,7,9,107,113,2491
"1","ALSPAC2492",32,75,9,9,11,104,118,2492
"1","ALSPAC2493",56,80,11,10,16,105,119,2493
"1","ALSPAC2494",31,79,9,7,12,103,117,2494
"1","ALSPAC2495",33,75,9,7,6,103,119,2495
"2","ALSPAC2496",12,44,2,4,7,100,126,2496
"1","ALSPAC2497",41,75,9,9,12,110,121,2497
"1","ALSPAC2498",35,73,9,7,9,113,119,2498
"3","ALSPAC2499",25,73,8,7,7,102,120,2499
"1","ALSPAC2500",42,74,10,9,9,106,118,2500
"1","ALSPAC2501",44,80,9,8,15,104,113,2501
"1","ALSPAC2502",38,81,9,8,15,106,112,2502
"3","ALSPAC2503",9,66,6,4,8,110,120,2503
"3","ALSPAC2504",18,75,7,7,6,101,118,2504
"2","ALSPAC2505",16,41,5,4,6,100,120,2505
"1","ALSPAC2506",27,73,10,8,14,98,118,2506
"1","ALSPAC2507",24,71,9,8,13,105,122,2507
"1","ALSPAC2508",32,80,10,9,11,107,119,2508
"1","ALSPAC2509",40,71,9,7,9,101,128,2509
"3","ALSPAC2510",21,58,6,5,8,106,118,2510
"1","ALSPAC2511",31,77,8,8,11,103,121,2511
"2","ALSPAC2512",12,44,4,0,6,109,116,2512
"1","ALSPAC2513",30,76,8,9,10,97,117,2513
"1","ALSPAC2514",35,69,9,8,12,106,124,2514
"1","ALSPAC2515",36,80,11,9,14,103,123,2515
"1","ALSPAC2516",27,74,9,10,4,104,117,2516
"2","ALSPAC2517",15,34,5,8,8,104,123,2517
"2","ALSPAC2518",11,38,5,3,7,106,122,2518
"3","ALSPAC2519",18,69,6,7,6,106,115,2519
"2","ALSPAC2520",12,37,4,2,4,100,128,2520
"1","ALSPAC2521",55,80,9,8,15,102,118,2521
"1","ALSPAC2522",10,71,8,8,6,105,110,2522
"2","ALSPAC2523",6,40,6,5,0,94,118,2523
"2","ALSPAC2524",10,36,4,4,9,102,113,2524
"1","ALSPAC2525",51,79,9,8,14,107,122,2525
"3","ALSPAC2526",19,81,10,7,8,107,124,2526
"1","ALSPAC2527",32,80,9,8,12,106,121,2527
"1","ALSPAC2528",38,75,11,8,11,104,115,2528
"1","ALSPAC2529",31,68,8,8,13,103,117,2529
"1","ALSPAC2530",33,77,10,8,7,103,121,2530
"3","ALSPAC2531",23,79,9,9,11,96,116,2531
"3","ALSPAC2532",30,85,6,5,NA,99,119,2532
"1","ALSPAC2533",5,67,6,5,4,101,111,2533
"1","ALSPAC2534",19,65,8,7,10,102,119,2534
"1","ALSPAC2535",35,70,8,7,15,97,116,2535
"3","ALSPAC2536",15,69,11,6,1,95,124,2536
"1","ALSPAC2537",31,77,9,7,10,99,113,2537
"3","ALSPAC2538",10,69,4,4,5,104,120,2538
"1","ALSPAC2539",39,79,11,10,12,97,126,2539
"1","ALSPAC2540",30,73,9,9,14,108,126,2540
"1","ALSPAC2541",30,76,10,8,11,113,122,2541
"1","ALSPAC2542",24,75,8,8,8,109,117,2542
"1","ALSPAC2543",33,70,9,7,11,102,121,2543
"1","ALSPAC2544",40,74,8,8,11,107,125,2544
"1","ALSPAC2545",32,77,10,8,8,100,115,2545
"1","ALSPAC2546",26,71,9,7,NA,105,121,2546
"2","ALSPAC2547",9,26,6,7,1,89,121,2547
"3","ALSPAC2548",29,83,7,7,8,110,115,2548
"3","ALSPAC2549",22,60,6,5,6,94,121,2549
"2","ALSPAC2550",4,33,4,4,-2,108,120,2550
"1","ALSPAC2551",32,71,8,7,11,107,116,2551
"1","ALSPAC2552",51,70,9,7,17,103,119,2552
"1","ALSPAC2553",34,78,10,8,12,103,117,2553
"1","ALSPAC2554",38,80,10,9,13,99,114,2554
"1","ALSPAC2555",27,76,8,8,7,99,122,2555
"1","ALSPAC2556",42,77,10,9,12,107,121,2556
"1","ALSPAC2557",41,79,10,9,13,97,117,2557
"1","ALSPAC2558",19,65,9,8,9,101,128,2558
"1","ALSPAC2559",50,79,9,8,16,105,114,2559
"3","ALSPAC2560",19,58,6,7,8,99,123,2560
"3","ALSPAC2561",13,51,10,7,7,99,123,2561
"1","ALSPAC2562",34,74,8,6,11,104,117,2562
"1","ALSPAC2563",34,76,9,9,15,98,119,2563
"1","ALSPAC2564",26,71,9,7,5,99,117,2564
"1","ALSPAC2565",32,69,10,9,11,97,125,2565
"3","ALSPAC2566",15,54,7,6,8,101,129,2566
"3","ALSPAC2567",18,69,7,7,NA,103,121,2567
"1","ALSPAC2568",39,80,10,8,8,109,119,2568
"3","ALSPAC2569",13,60,3,7,-1,102,120,2569
"1","ALSPAC2570",25,78,8,7,12,110,114,2570
"2","ALSPAC2571",2,25,2,1,0,101,114,2571
"1","ALSPAC2572",58,74,9,8,16,105,119,2572
"3","ALSPAC2573",19,59,4,8,7,100,117,2573
"1","ALSPAC2574",27,75,9,8,9,101,117,2574
"1","ALSPAC2575",35,70,8,8,12,97,113,2575
"2","ALSPAC2576",7,31,4,5,6,102,119,2576
"3","ALSPAC2577",16,55,7,3,NA,103,116,2577
"1","ALSPAC2578",38,84,10,8,14,106,112,2578
"3","ALSPAC2579",13,63,6,4,7,107,112,2579
"1","ALSPAC2580",59,89,10,8,12,100,121,2580
"1","ALSPAC2581",44,80,10,8,12,100,123,2581
"2","ALSPAC2582",24,51,7,5,NA,111,119,2582
"3","ALSPAC2583",16,65,9,4,3,106,121,2583
"3","ALSPAC2584",22,84,10,5,7,108,118,2584
"3","ALSPAC2585",21,67,8,9,5,101,115,2585
"3","ALSPAC2586",21,77,7,7,8,100,118,2586
"1","ALSPAC2587",36,79,8,6,12,104,116,2587
"1","ALSPAC2588",25,75,8,6,13,106,119,2588
"2","ALSPAC2589",1,22,4,1,2,106,119,2589
"1","ALSPAC2590",60,81,10,8,16,106,124,2590
"1","ALSPAC2591",64,89,12,10,18,107,114,2591
"3","ALSPAC2592",18,67,4,5,10,104,121,2592
"1","ALSPAC2593",38,82,11,10,11,97,128,2593
"1","ALSPAC2594",33,70,9,9,NA,108,121,2594
"3","ALSPAC2595",22,83,7,6,3,109,117,2595
"3","ALSPAC2596",14,51,5,2,2,95,126,2596
"1","ALSPAC2597",30,82,10,8,8,113,115,2597
"1","ALSPAC2598",39,77,9,7,11,105,117,2598
"1","ALSPAC2599",32,73,9,7,10,101,120,2599
"1","ALSPAC2600",26,75,9,9,11,100,121,2600
"1","ALSPAC2601",37,77,8,8,15,97,114,2601
"1","ALSPAC2602",43,83,9,8,13,96,118,2602
"1","ALSPAC2603",22,75,9,7,7,96,121,2603
"1","ALSPAC2604",23,65,8,7,NA,101,117,2604
"3","ALSPAC2605",23,70,7,5,6,101,112,2605
"1","ALSPAC2606",37,68,9,9,15,102,120,2606
"1","ALSPAC2607",38,77,9,7,11,101,117,2607
"1","ALSPAC2608",10,70,9,8,8,104,120,2608
"1","ALSPAC2609",23,67,8,6,9,109,115,2609
"1","ALSPAC2610",37,84,8,9,11,101,116,2610
"3","ALSPAC2611",26,66,7,6,9,102,119,2611
"1","ALSPAC2612",50,80,10,8,11,101,121,2612
"1","ALSPAC2613",28,80,9,9,9,107,110,2613
"3","ALSPAC2614",27,75,9,7,9,106,121,2614
"1","ALSPAC2615",33,74,8,7,11,106,116,2615
"2","ALSPAC2616",11,55,4,3,6,102,117,2616
"1","ALSPAC2617",35,82,11,9,9,103,121,2617
"1","ALSPAC2618",31,84,10,9,9,101,116,2618
"3","ALSPAC2619",14,69,5,6,4,105,109,2619
"1","ALSPAC2620",47,77,9,9,11,106,123,2620
"1","ALSPAC2621",45,86,9,8,9,103,118,2621
"1","ALSPAC2622",50,72,8,8,14,103,121,2622
"1","ALSPAC2623",43,74,8,8,10,99,122,2623
"1","ALSPAC2624",37,80,9,8,11,105,116,2624
"1","ALSPAC2625",29,70,9,7,7,103,128,2625
"1","ALSPAC2626",38,72,9,8,11,102,122,2626
"2","ALSPAC2627",0,16,0,0,0,101,120,2627
"1","ALSPAC2628",36,80,11,10,13,102,119,2628
"3","ALSPAC2629",22,82,9,6,3,103,115,2629
"1","ALSPAC2630",18,66,7,7,10,104,123,2630
"1","ALSPAC2631",34,71,10,8,15,97,113,2631
"1","ALSPAC2632",48,91,11,9,9,105,113,2632
"1","ALSPAC2633",25,79,10,9,13,105,115,2633
"1","ALSPAC2634",35,70,9,7,12,106,120,2634
"2","ALSPAC2635",2,22,2,NA,4,111,119,2635
"3","ALSPAC2636",15,49,3,0,7,102,121,2636
"2","ALSPAC2637",2,34,2,3,-1,104,121,2637
"1","ALSPAC2638",43,79,9,8,14,102,117,2638
"2","ALSPAC2639",9,41,3,1,9,110,118,2639
"1","ALSPAC2640",36,72,8,7,15,99,113,2640
"1","ALSPAC2641",13,62,8,7,7,107,121,2641
"3","ALSPAC2642",12,77,4,6,4,103,122,2642
"1","ALSPAC2643",28,69,8,6,9,94,118,2643
"2","ALSPAC2644",8,29,5,5,6,98,127,2644
"3","ALSPAC2645",18,73,9,6,2,110,112,2645
"1","ALSPAC2646",37,87,9,9,11,113,120,2646
"1","ALSPAC2647",53,86,10,9,15,103,122,2647
"1","ALSPAC2648",37,77,10,8,13,104,119,2648
"2","ALSPAC2649",7,27,1,2,NA,103,120,2649
"1","ALSPAC2650",42,82,11,11,NA,103,122,2650
"2","ALSPAC2651",17,43,6,5,3,102,124,2651
"1","ALSPAC2652",20,67,8,6,10,99,117,2652
"1","ALSPAC2653",37,81,10,7,9,105,121,2653
"1","ALSPAC2654",21,70,8,7,12,104,112,2654
"1","ALSPAC2655",25,61,8,7,11,104,130,2655
"2","ALSPAC2656",6,35,3,2,4,107,108,2656
"1","ALSPAC2657",53,73,9,9,19,110,118,2657
"1","ALSPAC2658",10,73,8,8,8,105,114,2658
"3","ALSPAC2659",27,85,9,6,8,99,111,2659
"1","ALSPAC2660",41,83,8,9,15,107,118,2660
"3","ALSPAC2661",12,57,3,4,6,106,114,2661
"2","ALSPAC2662",9,40,3,7,3,99,118,2662
"1","ALSPAC2663",44,79,8,7,13,106,115,2663
"1","ALSPAC2664",21,70,9,9,12,106,121,2664
"1","ALSPAC2665",12,55,7,6,8,103,117,2665
"1","ALSPAC2666",24,71,9,7,9,107,123,2666
"3","ALSPAC2667",17,59,4,7,5,100,123,2667
"1","ALSPAC2668",43,85,9,8,9,104,119,2668
"1","ALSPAC2669",30,72,9,7,11,98,119,2669
"3","ALSPAC2670",18,61,4,4,9,99,121,2670
"1","ALSPAC2671",26,71,8,9,12,109,112,2671
"1","ALSPAC2672",50,83,10,9,13,100,121,2672
"3","ALSPAC2673",19,86,8,6,6,105,115,2673
"3","ALSPAC2674",20,84,12,8,4,94,124,2674
"1","ALSPAC2675",16,68,8,8,7,103,123,2675
"1","ALSPAC2676",50,83,11,11,11,93,119,2676
"1","ALSPAC2677",29,74,8,8,17,106,114,2677
"1","ALSPAC2678",47,73,8,NA,13,98,119,2678
"1","ALSPAC2679",42,61,7,7,14,106,126,2679
"2","ALSPAC2680",9,31,2,1,2,100,114,2680
"2","ALSPAC2681",-1,6,-2,1,3,108,117,2681
"1","ALSPAC2682",34,76,8,7,10,100,120,2682
"3","ALSPAC2683",16,59,6,4,9,107,125,2683
"1","ALSPAC2684",44,76,9,8,10,103,114,2684
"2","ALSPAC2685",7,28,4,1,6,102,115,2685
"1","ALSPAC2686",44,74,9,9,12,109,118,2686
